order_id,customer_id,order_date,delivery_date,delivery_days,region,product_category,payment_method,quantity,unit_price,discount,sales_amount,churn_status,rating,is_returned
ORD1219,CUST218,2023-02-20,2023-02-23,3,East,Electronics,Net Banking,4,1715.04,0.05,6517.15,Retained,5,No
ORD1220,CUST136,2023-03-17,2023-03-18,1,East,Electronics,UPI,2,2556.89,0.03,4960.37,Retained,4,No
ORD1221,CUST438,2023-12-02,2023-12-03,1,East,Clothing,UPI,4,1739.52,0.21,5496.88,Retained,4,No
ORD1222,CUST486,2023-09-14,2023-09-20,6,South,Sports,Credit Card,2,1122.84,0.06,2110.94,Retained,5,No
ORD1223,CUST59,2023-08-28,2023-08-29,1,West,Beauty,Credit Card,2,1685.45,0.21,2663.01,Retained,2,No
ORD1224,CUST187,2023-04-10,2023-04-15,5,South,Home Decor,Net Banking,1,4879.54,0.12,4294.0,Retained,4,No
ORD1225,CUST184,2023-07-04,2023-07-08,4,South,Home Decor,Net Banking,3,2173.34,0.12,5737.62,Retained,3,No
ORD1226,CUST350,2023-06-10,2023-06-15,5,North,Clothing,Credit Card,3,2334.62,0.14,6023.32,Retained,4,No
ORD1227,CUST237,2023-08-15,2023-08-22,7,South,Electronics,Credit Card,1,2967.42,0.11,2641.0,Retained,4,No
ORD1228,CUST17,2023-03-11,2023-03-17,6,North,Clothing,Debit Card,1,4920.04,0.03,4772.44,Retained,3,No
ORD1229,CUST471,2023-06-08,2023-06-17,9,North,Sports,Debit Card,3,1359.69,0.09,3711.95,Retained,3,Yes
ORD1230,CUST283,2023-03-02,2023-03-08,6,South,Sports,Credit Card,2,3470.15,0.2,5552.24,Retained,4,No
ORD1231,CUST282,2023-12-12,2023-12-21,9,West,Beauty,Debit Card,2,3636.73,0.2,5818.77,Retained,2,No
ORD1232,CUST111,2023-01-22,2023-01-26,4,West,Beauty,COD,3,3115.16,0.09,8504.39,Retained,3,No
ORD1233,CUST363,2023-02-24,2023-02-25,1,West,Sports,Net Banking,2,625.18,0.14,1075.31,Retained,5,No
ORD1234,CUST300,2023-01-15,2023-01-16,1,West,Sports,Net Banking,1,3448.99,0.06,3242.05,Retained,3,No
ORD1235,CUST418,2023-02-28,2023-03-07,7,West,Sports,Credit Card,2,507.65,0.06,954.38,Retained,4,No
ORD1236,CUST234,2023-07-02,2023-07-05,3,South,Clothing,UPI,2,3061.48,0.01,6061.73,Retained,5,No
ORD1237,CUST243,2023-11-02,2023-11-04,2,South,Sports,Credit Card,4,3749.99,0.27,10949.97,Retained,3,Yes
ORD1238,CUST408,2023-05-08,2023-05-14,6,East,Home Decor,Debit Card,4,1212.66,0.06,4559.6,Retained,4,No
ORD1239,CUST119,2023-08-19,2023-08-25,6,West,Electronics,UPI,4,4239.79,0.07,15772.02,Retained,4,No
ORD1240,CUST282,2023-08-02,2023-08-09,7,South,Sports,Debit Card,2,345.7,0.08,636.09,Retained,5,No
ORD1241,CUST142,2023-08-23,2023-08-28,5,East,Electronics,COD,3,4250.3,0.04,12240.86,Retained,5,No
ORD1242,CUST28,2023-02-04,2023-02-12,8,West,Clothing,Debit Card,1,2409.58,0.19,1951.76,Retained,5,No
ORD1243,CUST133,2023-07-01,2023-07-08,7,North,Electronics,COD,2,1244.42,0.02,2439.06,Retained,5,No
ORD1244,CUST137,2023-09-11,2023-09-13,2,East,Clothing,COD,3,842.14,0.04,2425.36,Retained,3,No
ORD1245,CUST463,2023-10-02,2023-10-03,1,South,Home Decor,Debit Card,2,4775.87,0.19,7736.91,Retained,1,No
ORD1246,CUST269,2023-06-16,2023-06-25,9,North,Clothing,Debit Card,1,548.79,0.1,493.91,Retained,4,No
ORD1247,CUST97,2023-01-20,2023-01-25,5,North,Clothing,COD,2,1155.65,0.21,1825.93,Retained,2,No
ORD1248,CUST97,2023-01-22,2023-01-27,5,North,Beauty,UPI,1,1869.55,0.17,1551.73,Retained,4,No
ORD1249,CUST3,2023-05-09,2023-05-13,4,East,Sports,COD,2,3177.13,0.08,5845.92,Retained,4,No
ORD1250,CUST54,2023-05-11,2023-05-13,2,South,Sports,Net Banking,1,2815.05,0.2,2252.04,Retained,1,No
ORD1251,CUST185,2023-09-28,2023-10-03,5,North,Home Decor,COD,2,803.09,0.03,1557.99,Retained,5,Yes
ORD1252,CUST424,2023-10-01,2023-10-03,2,West,Home Decor,UPI,1,1590.69,0.16,1336.18,Retained,3,No
ORD1253,CUST315,2023-11-27,2023-12-04,7,North,Sports,Net Banking,4,1346.01,0.13,4684.11,Retained,4,No
ORD1254,CUST396,2023-04-13,2023-04-22,9,North,Beauty,Credit Card,2,1225.01,0.08,2254.02,Retained,4,No
ORD1255,CUST192,2023-08-11,2023-08-20,9,East,Sports,Credit Card,2,2173.49,0.18,3564.52,Retained,4,No
ORD1256,CUST476,2023-03-16,2023-03-22,6,East,Beauty,UPI,3,3579.35,0.26,7946.16,Retained,4,No
ORD1257,CUST251,2023-06-27,2023-06-28,1,South,Home Decor,COD,3,1243.77,0.3,2611.92,Churned,2,No
ORD1258,CUST348,2023-10-12,2023-10-18,6,West,Electronics,Debit Card,1,1960.06,0.18,1607.25,Retained,4,No
ORD1259,CUST362,2023-11-12,2023-11-17,5,East,Home Decor,UPI,2,2076.4,0.12,3654.46,Retained,5,No
ORD1260,CUST418,2023-09-25,2023-09-29,4,North,Home Decor,Net Banking,1,4886.99,0.07,4544.9,Retained,5,No
ORD1261,CUST122,2023-02-13,2023-02-19,6,South,Clothing,Net Banking,4,4782.4,0.08,17599.23,Retained,4,No
ORD1262,CUST232,2023-09-12,2023-09-18,6,North,Clothing,Credit Card,3,4040.66,0.14,10424.9,Retained,4,No
ORD1263,CUST246,2023-11-25,2023-12-01,6,North,Clothing,Net Banking,1,1359.96,0.11,1210.36,Retained,4,No
ORD1264,CUST365,2023-11-05,2023-11-07,2,East,Clothing,UPI,1,526.58,0.27,384.4,Retained,5,No
ORD1265,CUST458,2023-07-18,2023-07-25,7,South,Beauty,Net Banking,3,1721.14,0.11,4595.44,Retained,3,No
ORD1266,CUST319,2023-09-13,2023-09-17,4,West,Sports,UPI,2,1480.61,0.11,2635.49,Retained,4,No
ORD1267,CUST125,2023-03-07,2023-03-16,9,West,Electronics,Debit Card,1,2628.44,0.12,2313.03,Retained,5,Yes
ORD1268,CUST9,2023-12-16,2023-12-18,2,East,Home Decor,Credit Card,3,3933.09,0.25,8849.45,Retained,4,No
ORD1269,CUST467,2023-07-18,2023-07-23,5,East,Beauty,Net Banking,2,4319.95,0.2,6911.92,Retained,2,No
ORD1270,CUST189,2023-08-02,2023-08-06,4,South,Electronics,UPI,4,4255.35,0.18,13957.55,Retained,4,Yes
ORD1271,CUST464,2023-12-29,2024-01-07,9,West,Beauty,COD,3,1926.44,0.1,5201.39,Retained,3,No
ORD1272,CUST339,2023-07-31,2023-08-04,4,West,Beauty,Credit Card,1,3498.72,0.25,2624.04,Retained,4,No
ORD1273,CUST301,2023-11-27,2023-12-05,8,West,Home Decor,Debit Card,4,1701.6,0.01,6738.34,Retained,4,No
ORD1274,CUST51,2023-08-08,2023-08-16,8,North,Sports,UPI,2,492.35,0.26,728.68,Retained,5,No
ORD1275,CUST288,2023-07-30,2023-08-05,6,West,Clothing,Debit Card,2,3567.51,0.15,6064.77,Churned,4,No
ORD1276,CUST79,2023-10-12,2023-10-18,6,North,Sports,Debit Card,3,247.17,0.12,652.53,Retained,3,No
ORD1277,CUST461,2023-11-03,2023-11-11,8,South,Home Decor,Net Banking,3,2164.08,0.15,5518.4,Retained,3,No
ORD1278,CUST276,2023-08-19,2023-08-28,9,North,Home Decor,Net Banking,3,1781.02,0.2,4274.45,Retained,5,No
ORD1279,CUST408,2023-01-17,2023-01-22,5,South,Home Decor,UPI,2,3528.21,0.0,7056.42,Retained,3,No
ORD1280,CUST272,2023-03-03,2023-03-04,1,West,Electronics,COD,4,3877.98,0.26,11478.82,Retained,4,No
ORD1281,CUST69,2023-06-24,2023-06-25,1,West,Sports,UPI,2,1659.65,0.13,2887.79,Retained,3,No
ORD1282,CUST320,2023-03-12,2023-03-14,2,South,Sports,COD,1,4095.81,0.1,3686.23,Retained,5,No
ORD1283,CUST493,2024-01-01,2024-01-06,5,East,Beauty,Debit Card,2,1610.8,0.04,3092.74,Retained,4,No
ORD1284,CUST403,2023-07-14,2023-07-18,4,South,Beauty,Credit Card,1,2342.37,0.13,2037.86,Retained,4,No
ORD1285,CUST397,2023-06-29,2023-06-30,1,East,Beauty,UPI,4,3689.69,0.15,12544.95,Retained,4,No
ORD1286,CUST244,2023-01-26,2023-01-30,4,North,Home Decor,UPI,3,3526.02,0.12,9308.69,Retained,5,No
ORD1287,CUST291,2023-11-09,2023-11-13,4,North,Sports,COD,3,4939.37,0.2,11854.49,Retained,4,No
ORD1288,CUST490,2023-06-13,2023-06-17,4,North,Home Decor,Debit Card,2,1280.77,0.13,2228.54,Retained,4,No
ORD1289,CUST339,2023-03-05,2023-03-06,1,West,Electronics,Debit Card,3,3379.13,0.29,7197.55,Retained,5,No
ORD1290,CUST196,2023-11-02,2023-11-11,9,North,Beauty,COD,4,3126.47,0.18,10254.82,Retained,5,No
ORD1291,CUST354,2023-12-02,2023-12-05,3,East,Home Decor,Debit Card,3,4592.47,0.24,10470.83,Retained,3,No
ORD1292,CUST43,2023-09-21,2023-09-25,4,North,Home Decor,Net Banking,2,950.54,0.03,1844.05,Retained,5,No
ORD1293,CUST100,2023-03-06,2023-03-11,5,South,Electronics,Credit Card,4,3808.63,0.12,13406.38,Retained,1,Yes
ORD1294,CUST394,2023-06-09,2023-06-16,7,South,Clothing,UPI,1,2927.69,0.1,2634.92,Retained,4,No
ORD1295,CUST440,2023-07-16,2023-07-22,6,West,Sports,Credit Card,2,1518.4,0.17,2520.54,Retained,5,Yes
ORD1296,CUST163,2023-10-19,2023-10-24,5,South,Clothing,UPI,1,2477.29,0.26,1833.19,Retained,3,No
ORD1297,CUST346,2023-03-30,2023-04-07,8,East,Beauty,Net Banking,4,1802.13,0.02,7064.35,Retained,3,No
ORD1298,CUST65,2023-09-29,2023-09-30,1,North,Home Decor,Debit Card,2,2980.7,0.02,5842.17,Retained,3,No
ORD1299,CUST457,2023-09-16,2023-09-23,7,West,Electronics,COD,2,4467.2,0.26,6611.46,Retained,4,No
ORD1300,CUST394,2023-08-12,2023-08-18,6,North,Electronics,Net Banking,4,2932.66,0.06,11026.8,Retained,4,No
ORD1301,CUST14,2023-05-21,2023-05-26,5,North,Sports,Credit Card,3,3232.27,0.2,7757.45,Retained,4,No
ORD1302,CUST123,2023-08-19,2023-08-26,7,East,Clothing,COD,2,2689.99,0.16,4519.18,Retained,5,No
ORD1303,CUST62,2023-12-16,2023-12-19,3,South,Sports,Debit Card,2,445.59,0.25,668.38,Retained,4,Yes
ORD1304,CUST129,2023-05-12,2023-05-13,1,South,Home Decor,Net Banking,1,1317.72,0.04,1265.01,Retained,3,No
ORD1305,CUST347,2023-07-03,2023-07-12,9,North,Sports,COD,3,2561.61,0.04,7377.44,Retained,5,No
ORD1306,CUST423,2023-02-04,2023-02-06,2,West,Electronics,Net Banking,1,1689.13,0.17,1401.98,Retained,3,No
ORD1307,CUST214,2023-11-04,2023-11-07,3,South,Electronics,Net Banking,1,1072.47,0.28,772.18,Retained,2,No
ORD1308,CUST244,2023-01-25,2023-02-02,8,West,Beauty,Debit Card,3,2619.84,0.12,6916.38,Retained,2,No
ORD1309,CUST427,2023-02-12,2023-02-21,9,South,Beauty,UPI,3,1749.49,0.1,4723.62,Retained,4,No
ORD1310,CUST267,2023-10-02,2023-10-05,3,West,Home Decor,COD,4,1438.92,0.18,4719.66,Retained,2,No
ORD1311,CUST6,2023-07-03,2023-07-09,6,East,Clothing,Debit Card,3,2427.13,0.28,5242.6,Retained,2,No
ORD1312,CUST477,2023-01-13,2023-01-20,7,West,Sports,Net Banking,2,839.76,0.25,1259.64,Retained,3,No
ORD1313,CUST201,2023-01-29,2023-01-30,1,East,Home Decor,Debit Card,3,4653.18,0.3,9771.68,Retained,3,No
ORD1314,CUST189,2023-07-04,2023-07-11,7,East,Beauty,UPI,4,4364.97,0.01,17285.28,Retained,4,No
ORD1315,CUST443,2023-01-04,2023-01-08,4,West,Sports,COD,4,3596.58,0.03,13954.73,Retained,5,No
ORD1316,CUST429,2023-11-06,2023-11-11,5,East,Beauty,UPI,4,709.83,0.18,2328.24,Retained,5,No
ORD1317,CUST166,2023-01-06,2023-01-14,8,North,Sports,Credit Card,3,3924.21,0.25,8829.47,Retained,3,No
ORD1318,CUST45,2023-08-18,2023-08-22,4,East,Clothing,COD,3,4078.2,0.09,11133.49,Retained,3,Yes
ORD1319,CUST267,2023-02-05,2023-02-09,4,South,Home Decor,UPI,1,3885.27,0.07,3613.3,Retained,5,No
ORD1320,CUST378,2023-08-30,2023-09-07,8,West,Sports,Net Banking,1,747.04,0.24,567.75,Retained,1,No
ORD1321,CUST46,2023-04-12,2023-04-17,5,North,Electronics,COD,2,3290.76,0.02,6449.89,Retained,5,No
ORD1322,CUST317,2023-04-23,2023-04-29,6,West,Electronics,COD,1,4204.76,0.11,3742.24,Retained,3,No
ORD1323,CUST384,2023-01-10,2023-01-15,5,South,Sports,Debit Card,2,2971.3,0.15,5051.21,Retained,5,No
ORD1324,CUST180,2023-07-07,2023-07-08,1,South,Sports,Net Banking,4,3302.76,0.17,10965.16,Retained,3,No
ORD1325,CUST207,2023-06-30,2023-07-07,7,South,Sports,Credit Card,1,2400.14,0.22,1872.11,Retained,4,No
ORD1326,CUST134,2023-10-07,2023-10-13,6,East,Electronics,UPI,3,2737.8,0.11,7309.93,Retained,4,No
ORD1327,CUST311,2023-12-27,2023-12-29,2,East,Electronics,Debit Card,1,365.01,0.18,299.31,Retained,4,No
ORD1328,CUST282,2023-02-18,2023-02-25,7,West,Sports,UPI,2,3267.02,0.18,5357.91,Retained,3,No
ORD1329,CUST181,2023-03-09,2023-03-15,6,West,Beauty,Credit Card,1,590.95,0.16,496.4,Retained,4,No
ORD1330,CUST345,2023-07-01,2023-07-06,5,North,Beauty,Credit Card,4,2288.07,0.19,7413.35,Retained,4,Yes
ORD1331,CUST259,2023-12-26,2024-01-03,8,North,Clothing,COD,3,1604.74,0.08,4429.08,Retained,1,No
ORD1332,CUST161,2023-11-22,2023-11-27,5,West,Home Decor,Credit Card,2,2818.05,0.03,5467.02,Retained,1,No
ORD1333,CUST139,2023-08-10,2023-08-12,2,East,Beauty,UPI,3,840.4,0.04,2420.35,Retained,4,No
ORD1334,CUST462,2023-08-29,2023-09-04,6,South,Electronics,Net Banking,3,3519.89,0.07,9820.49,Retained,2,No
ORD1335,CUST215,2023-03-13,2023-03-14,1,West,Beauty,Net Banking,2,4016.06,0.15,6827.3,Retained,4,No
ORD1336,CUST222,2023-12-16,2023-12-21,5,North,Clothing,COD,3,984.1,0.25,2214.23,Retained,3,Yes
ORD1337,CUST247,2023-04-05,2023-04-11,6,East,Clothing,UPI,3,700.7,0.21,1660.66,Retained,4,No
ORD1338,CUST169,2023-04-12,2023-04-19,7,West,Home Decor,UPI,1,898.47,0.24,682.84,Retained,3,No
ORD1339,CUST199,2023-06-02,2023-06-04,2,West,Beauty,Credit Card,3,4410.21,0.11,11775.26,Retained,4,No
ORD1340,CUST29,2023-05-14,2023-05-15,1,East,Electronics,UPI,3,2735.31,0.12,7221.22,Retained,2,No
ORD1341,CUST265,2023-11-18,2023-11-24,6,West,Electronics,Debit Card,3,2442.85,0.12,6449.12,Retained,1,No
ORD1342,CUST283,2023-11-29,2023-12-02,3,East,Sports,Credit Card,3,712.22,0.06,2008.46,Retained,2,No
ORD1343,CUST359,2023-04-14,2023-04-19,5,South,Electronics,Debit Card,2,3317.87,0.02,6503.03,Retained,5,No
ORD1344,CUST494,2023-01-02,2023-01-04,2,East,Home Decor,COD,4,4366.4,0.18,14321.79,Retained,2,No
ORD1345,CUST58,2023-01-09,2023-01-10,1,East,Home Decor,Net Banking,1,4175.29,0.3,2922.7,Retained,4,No
ORD1346,CUST496,2023-12-28,2023-12-29,1,East,Electronics,COD,3,3205.06,0.05,9134.42,Retained,2,No
ORD1347,CUST74,2023-03-17,2023-03-21,4,West,Electronics,Net Banking,3,561.34,0.01,1667.18,Retained,2,No
ORD1348,CUST124,2023-01-11,2023-01-13,2,West,Sports,COD,2,739.51,0.23,1138.85,Retained,4,No
ORD1349,CUST87,2023-12-24,2023-12-25,1,East,Electronics,UPI,4,436.68,0.08,1606.98,Retained,4,No
ORD1350,CUST276,2023-08-21,2023-08-27,6,West,Sports,Debit Card,3,1435.9,0.25,3230.78,Retained,5,No
ORD1351,CUST462,2023-05-08,2023-05-12,4,North,Sports,Net Banking,2,851.18,0.21,1344.86,Retained,5,No
ORD1352,CUST379,2023-07-23,2023-07-30,7,North,Electronics,Credit Card,1,1448.23,0.28,1042.73,Retained,5,No
ORD1353,CUST431,2023-11-02,2023-11-08,6,West,Clothing,Debit Card,1,2048.28,0.12,1802.49,Retained,4,No
ORD1354,CUST328,2023-07-06,2023-07-11,5,West,Clothing,Credit Card,3,4726.32,0.2,11343.17,Retained,4,No
ORD1355,CUST457,2023-03-18,2023-03-20,2,East,Sports,Debit Card,3,3129.81,0.14,8074.91,Retained,4,No
ORD1356,CUST183,2023-05-15,2023-05-20,5,South,Electronics,Debit Card,4,4207.87,0.19,13633.5,Retained,5,No
ORD1357,CUST184,2023-06-03,2023-06-12,9,West,Clothing,COD,4,3609.69,0.13,12561.72,Retained,4,No
ORD1358,CUST308,2023-08-02,2023-08-11,9,North,Electronics,Net Banking,3,740.02,0.06,2086.86,Retained,4,No
ORD1359,CUST266,2023-09-28,2023-09-30,2,East,Electronics,Net Banking,2,3732.42,0.15,6345.11,Retained,3,No
ORD1360,CUST277,2023-09-29,2023-10-06,7,West,Electronics,Debit Card,4,1520.47,0.16,5108.78,Retained,1,No
ORD1361,CUST365,2023-04-15,2023-04-19,4,North,Beauty,UPI,3,3267.72,0.24,7450.4,Retained,5,No
ORD1362,CUST239,2023-06-19,2023-06-22,3,North,Electronics,UPI,4,1836.62,0.22,5730.25,Retained,3,Yes
ORD1363,CUST14,2023-10-29,2023-10-30,1,South,Beauty,Credit Card,3,4988.83,0.2,11973.19,Retained,4,No
ORD1364,CUST109,2023-09-06,2023-09-09,3,East,Sports,Credit Card,1,1465.05,0.03,1421.1,Retained,2,No
ORD1365,CUST88,2023-09-18,2023-09-27,9,East,Clothing,COD,3,1539.83,0.22,3603.2,Retained,5,No
ORD1366,CUST2,2023-07-13,2023-07-22,9,South,Clothing,Debit Card,1,4667.23,0.15,3967.15,Retained,1,No
ORD1367,CUST92,2023-01-12,2023-01-19,7,South,Clothing,Credit Card,4,318.29,0.27,929.41,Retained,5,No
ORD1368,CUST437,2023-12-14,2023-12-17,3,East,Clothing,Credit Card,3,3544.11,0.28,7655.28,Retained,2,No
ORD1369,CUST248,2023-03-21,2023-03-24,3,East,Clothing,Debit Card,4,3681.57,0.02,14431.75,Retained,5,No
ORD1370,CUST128,2023-11-15,2023-11-19,4,West,Clothing,COD,1,4214.62,0.25,3160.96,Retained,4,No
ORD1371,CUST256,2023-04-19,2023-04-26,7,West,Clothing,Credit Card,3,4877.31,0.01,14485.61,Retained,3,No
ORD1372,CUST390,2023-06-07,2023-06-14,7,South,Sports,COD,4,4882.89,0.11,17383.09,Retained,4,No
ORD1373,CUST238,2023-12-28,2023-12-30,2,West,Electronics,Net Banking,1,513.33,0.16,431.2,Retained,3,No
ORD1374,CUST123,2023-06-07,2023-06-12,5,North,Home Decor,COD,4,4144.83,0.04,15916.15,Retained,3,No
ORD1375,CUST324,2023-05-10,2023-05-17,7,West,Beauty,UPI,2,3302.29,0.22,5151.57,Retained,5,No
ORD1376,CUST68,2023-12-31,2024-01-07,7,West,Home Decor,UPI,1,3307.24,0.0,3307.24,Retained,4,No
ORD1377,CUST364,2023-08-06,2023-08-12,6,North,Home Decor,COD,1,816.08,0.05,775.28,Retained,4,No
ORD1378,CUST373,2023-05-27,2023-06-04,8,South,Electronics,UPI,1,3320.9,0.17,2756.35,Retained,3,Yes
ORD1379,CUST52,2023-11-06,2023-11-09,3,North,Electronics,Net Banking,3,4915.92,0.21,11650.73,Churned,4,No
ORD1380,CUST278,2023-02-13,2023-02-14,1,West,Electronics,Debit Card,3,4576.73,0.27,10023.04,Retained,5,No
ORD1381,CUST246,2023-02-15,2023-02-18,3,South,Clothing,UPI,3,2307.83,0.21,5469.56,Retained,4,No
ORD1382,CUST260,2023-08-01,2023-08-03,2,West,Sports,UPI,2,391.75,0.2,626.8,Retained,5,No
ORD1383,CUST22,2023-02-26,2023-02-28,2,North,Clothing,COD,2,1939.01,0.12,3412.66,Retained,5,No
ORD1384,CUST401,2023-03-13,2023-03-15,2,North,Sports,Net Banking,1,4166.67,0.0,4166.67,Retained,2,No
ORD1385,CUST470,2023-03-25,2023-03-30,5,West,Sports,Debit Card,2,3567.2,0.04,6849.02,Retained,3,No
ORD1386,CUST289,2023-08-04,2023-08-05,1,East,Home Decor,COD,4,2404.85,0.16,8080.3,Retained,5,No
ORD1387,CUST430,2023-03-17,2023-03-21,4,East,Home Decor,COD,1,464.49,0.2,371.59,Retained,4,No
ORD1388,CUST358,2023-01-13,2023-01-18,5,North,Sports,Net Banking,1,2249.09,0.13,1956.71,Retained,1,No
ORD1389,CUST335,2023-08-18,2023-08-20,2,North,Sports,Debit Card,4,2451.32,0.22,7648.12,Retained,3,No
ORD1390,CUST195,2023-03-29,2023-04-03,5,East,Clothing,Net Banking,1,4657.07,0.16,3911.94,Retained,4,No
ORD1391,CUST496,2023-01-19,2023-01-23,4,East,Clothing,Debit Card,2,3277.21,0.02,6423.33,Retained,5,Yes
ORD1392,CUST129,2023-06-23,2023-07-01,8,West,Home Decor,Net Banking,3,1695.93,0.06,4782.52,Retained,2,No
ORD1393,CUST245,2024-01-01,2024-01-02,1,West,Electronics,COD,4,2721.53,0.25,8164.59,Retained,2,Yes
ORD1394,CUST490,2023-12-24,2023-12-29,5,East,Sports,COD,2,517.07,0.22,806.63,Retained,5,No
ORD1395,CUST358,2023-02-10,2023-02-11,1,West,Clothing,Credit Card,4,4868.33,0.27,14215.52,Retained,5,No
ORD1396,CUST118,2023-03-14,2023-03-18,4,West,Home Decor,UPI,4,1928.29,0.04,7404.63,Retained,4,No
ORD1397,CUST12,2023-09-20,2023-09-28,8,South,Clothing,Net Banking,1,2493.76,0.3,1745.63,Retained,5,No
ORD1398,CUST354,2023-06-20,2023-06-21,1,West,Sports,Credit Card,1,1905.36,0.06,1791.04,Retained,4,No
ORD1399,CUST325,2023-08-26,2023-08-28,2,North,Sports,UPI,2,3476.06,0.0,6952.12,Retained,5,No
ORD1400,CUST166,2023-12-22,2023-12-23,1,West,Beauty,Net Banking,4,3378.71,0.3,9460.39,Retained,4,No
ORD1401,CUST169,2023-03-17,2023-03-24,7,West,Electronics,Debit Card,1,3633.55,0.08,3342.87,Retained,3,No
ORD1402,CUST343,2023-08-20,2023-08-22,2,East,Beauty,UPI,1,1487.09,0.2,1189.67,Retained,4,No
ORD1403,CUST384,2023-12-14,2023-12-15,1,North,Home Decor,COD,4,1715.21,0.05,6517.8,Retained,4,No
ORD1404,CUST59,2023-02-25,2023-03-03,6,West,Clothing,Credit Card,2,801.21,0.17,1330.01,Retained,5,No
ORD1405,CUST457,2023-02-24,2023-03-02,6,West,Home Decor,UPI,2,3346.45,0.27,4885.82,Retained,3,No
ORD1406,CUST67,2023-05-27,2023-05-29,2,South,Sports,UPI,4,391.03,0.1,1407.71,Retained,5,No
ORD1407,CUST109,2023-10-05,2023-10-06,1,West,Beauty,COD,2,3068.88,0.2,4910.21,Retained,5,No
ORD1408,CUST346,2023-09-11,2023-09-14,3,West,Beauty,Net Banking,1,4374.54,0.06,4112.07,Retained,3,No
ORD1409,CUST182,2023-12-13,2023-12-18,5,South,Beauty,Debit Card,4,4475.99,0.19,14502.21,Retained,5,Yes
ORD1410,CUST131,2023-03-29,2023-04-04,6,East,Home Decor,COD,1,2355.38,0.1,2119.84,Retained,4,No
ORD1411,CUST465,2023-11-07,2023-11-10,3,West,Sports,Debit Card,3,2404.66,0.06,6781.14,Retained,5,No
ORD1412,CUST112,2023-01-02,2023-01-11,9,South,Clothing,Net Banking,3,569.45,0.09,1554.6,Retained,4,No
ORD1413,CUST239,2023-04-06,2023-04-11,5,North,Clothing,UPI,2,3419.67,0.05,6497.37,Retained,4,No
ORD1414,CUST35,2023-06-30,2023-07-02,2,East,Home Decor,Debit Card,3,4142.05,0.27,9071.09,Retained,4,No
ORD1415,CUST17,2023-09-12,2023-09-18,6,North,Beauty,Credit Card,1,1374.34,0.12,1209.42,Retained,3,No
ORD1416,CUST496,2023-12-25,2024-01-02,8,North,Electronics,Credit Card,3,2222.24,0.07,6200.05,Retained,3,No
ORD1417,CUST476,2023-10-22,2023-10-28,6,South,Home Decor,COD,1,4226.43,0.13,3676.99,Retained,4,Yes
ORD1418,CUST440,2023-03-28,2023-04-01,4,West,Home Decor,Net Banking,2,4410.18,0.1,7938.32,Retained,5,No
ORD1419,CUST482,2023-04-18,2023-04-24,6,South,Sports,COD,2,1367.26,0.22,2132.93,Retained,4,No
ORD1420,CUST214,2023-08-09,2023-08-17,8,South,Clothing,COD,1,2842.74,0.29,2018.35,Retained,4,No
ORD1421,CUST80,2023-10-08,2023-10-16,8,South,Home Decor,COD,3,1123.97,0.13,2933.56,Churned,3,No
ORD1422,CUST455,2023-10-22,2023-10-24,2,South,Home Decor,Credit Card,2,689.02,0.26,1019.75,Retained,4,No
ORD1423,CUST458,2023-05-11,2023-05-19,8,East,Beauty,Credit Card,4,4573.38,0.17,15183.62,Retained,1,No
ORD1424,CUST344,2023-04-27,2023-05-03,6,West,Beauty,COD,2,4138.44,0.05,7863.04,Retained,5,No
ORD1425,CUST376,2023-09-22,2023-09-24,2,North,Electronics,Credit Card,3,3848.17,0.21,9120.16,Retained,5,No
ORD1426,CUST321,2023-04-28,2023-04-29,1,North,Sports,Net Banking,4,434.08,0.15,1475.87,Retained,4,No
ORD1427,CUST116,2023-05-25,2023-05-31,6,West,Electronics,COD,3,4249.9,0.2,10199.76,Retained,1,Yes
ORD1428,CUST75,2023-12-22,2023-12-29,7,North,Beauty,Credit Card,1,2302.61,0.27,1680.91,Retained,3,No
ORD1429,CUST192,2023-05-16,2023-05-21,5,West,Clothing,Debit Card,4,1843.5,0.13,6415.38,Retained,4,No
ORD1430,CUST447,2023-07-05,2023-07-13,8,North,Beauty,COD,3,2823.09,0.27,6182.57,Retained,4,No
ORD1431,CUST327,2023-06-05,2023-06-14,9,South,Sports,COD,4,638.5,0.23,1966.58,Retained,5,Yes
ORD1432,CUST117,2023-01-11,2023-01-15,4,North,Beauty,Net Banking,3,3831.9,0.15,9771.35,Retained,3,No
ORD1433,CUST61,2023-05-07,2023-05-14,7,West,Sports,UPI,4,2995.69,0.18,9825.86,Retained,5,No
ORD1434,CUST141,2023-07-20,2023-07-28,8,West,Sports,UPI,3,1095.63,0.1,2958.2,Retained,4,No
ORD1435,CUST78,2023-02-08,2023-02-14,6,West,Sports,Net Banking,1,1103.51,0.3,772.46,Retained,3,Yes
ORD1436,CUST105,2023-09-07,2023-09-09,2,West,Sports,Net Banking,4,1084.39,0.2,3470.05,Retained,4,Yes
ORD1437,CUST310,2023-03-28,2023-04-04,7,West,Sports,Net Banking,4,473.61,0.01,1875.5,Retained,2,No
ORD1438,CUST155,2023-06-23,2023-07-02,9,East,Clothing,UPI,4,3021.43,0.1,10877.15,Retained,4,No
ORD1439,CUST61,2023-12-22,2023-12-27,5,East,Electronics,Net Banking,4,4233.67,0.19,13717.09,Retained,5,No
